event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_627811,USER_0190,kyc_change,2024-03-29 10:07:44,10,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,90
EVT_700368,USER_0188,login,2024-03-29 10:10:27,10,4,0,0,none,10.229.119.1,DE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,102
EVT_949880,USER_0411,trade,2024-03-29 10:10:35,10,4,0,0,none,,,,,,,USDCHF,1.01,12363.17,-109.96,4016.18,2222.0,1.159,0.0,,,,,,,,141
EVT_382444,USER_0210,deposit,2024-03-29 10:11:33,10,4,0,0,none,,,,,,,,,,,,,,,2295.74,card,0.0,,,,,115
EVT_154718,USER_0247,session,2024-03-29 10:13:48,10,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,20.7,41.0,1.98,,282
EVT_592306,USER_0375,trade,2024-03-29 10:14:45,10,4,0,0,none,,,,,,,EURUSD,1.49,4430.3,-235.74,2394.57,2986.0,1.009,0.0,,,,,,,,446
EVT_450923,USER_0488,login,2024-03-29 10:15:31,10,4,0,0,none,10.103.183.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,240
EVT_458639,USER_0074,trade,2024-03-29 10:15:43,10,4,0,0,none,,,,,,,USDCHF,0.56,3166.5,182.68,103.0,3123.0,1.27,0.0,,,,,,,,123
EVT_690097,USER_0386,withdrawal,2024-03-29 10:19:09,10,4,0,0,none,,,,,,,,,,,,,,,329.86,bank,0.0,,,,,118
EVT_636062,USER_0076,withdrawal,2024-03-29 10:20:11,10,4,0,0,none,,,,,,,,,,,,,,,1116.01,bank,0.0,,,,,122
EVT_395574,USER_0223,trade,2024-03-29 10:23:18,10,4,0,0,none,,,,,,,AUDUSD,1.6,24281.81,-18.49,216.21,2148.0,0.82,0.0,,,,,,,,252
EVT_647699,USER_0279,withdrawal,2024-03-29 10:24:12,10,4,0,0,none,,,,,,,,,,,,,,,259.09,bank,0.0,,,,,246
EVT_302815,USER_0277,trade,2024-03-29 10:25:52,10,4,0,0,none,,,,,,,EURUSD,1.14,22969.22,-107.22,1846.27,2645.0,0.869,0.0,,,,,,,,188
EVT_747175,USER_0375,kyc_change,2024-03-29 10:26:33,10,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,446
EVT_453148,USER_0249,trade,2024-03-29 10:31:10,10,4,0,0,none,,,,,,,XAUUSD,0.02,20406.54,-391.06,4503.58,204.0,0.697,0.0,,,,,,,,249
EVT_371140,USER_0459,trade,2024-03-29 10:33:29,10,4,0,0,none,,,,,,,AUDUSD,0.12,19399.17,49.12,4743.12,847.0,0.838,0.0,,,,,,,,367
EVT_151427,USER_0494,login,2024-03-29 10:38:26,10,4,0,0,none,10.190.175.1,UK,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,347
EVT_872355,USER_0322,login,2024-03-29 10:40:22,10,4,0,0,none,10.234.54.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,324
EVT_551712,USER_0421,trade,2024-03-29 10:56:56,10,4,0,0,none,,,,,,,USDJPY,0.46,7491.95,-17.24,2436.3,529.0,1.216,0.0,,,,,,,,179
EVT_404985,USER_0134,deposit,2024-03-29 10:58:08,10,4,0,0,none,,,,,,,,,,,,,,,1117.4,bank,0.0,,,,,408
EVT_159522,USER_0048,trade,2024-03-29 11:02:05,11,4,0,0,none,,,,,,,USDJPY,1.0,16207.76,34.2,436.84,1354.0,1.003,0.0,,,,,,,,195
EVT_180486,USER_0416,login,2024-03-29 11:04:31,11,4,0,0,none,10.181.88.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,98
EVT_842690,USER_0441,deposit,2024-03-29 11:06:36,11,4,0,0,none,,,,,,,,,,,,,,,881.41,bank,0.0,,,,,116
EVT_775192,USER_0322,login,2024-03-29 11:07:29,11,4,0,0,none,10.234.54.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,324
EVT_976416,USER_0022,trade,2024-03-29 11:09:13,11,4,0,1,ip_hopper,,,,,,,BTCUSD,1.93,6679.94,238.58,1807.85,2679.0,0.785,0.0,,,,,,,,279
EVT_692189,USER_0301,login,2024-03-29 11:10:02,11,4,0,0,none,10.77.4.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,213
EVT_863373,USER_0464,deposit,2024-03-29 11:18:44,11,4,0,0,none,,,,,,,,,,,,,,,1108.77,bank,0.0,,,,,346
EVT_314821,USER_0402,deposit,2024-03-29 11:18:55,11,4,0,0,none,,,,,,,,,,,,,,,2122.25,bank,0.0,,,,,434
EVT_474900,USER_0260,login,2024-03-29 11:20:33,11,4,0,0,none,10.95.148.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,411
EVT_391042,USER_0394,login,2024-03-29 11:26:08,11,4,0,0,none,10.4.171.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,373
EVT_110841,USER_0010,session,2024-03-29 11:29:45,11,4,0,1,device_switcher,,,safari_mac,,,,,,,,,,,,,,,23.5,36.0,1.53,,261
EVT_952177,USER_0495,session,2024-03-29 11:30:41,11,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,47.2,41.0,0.87,,171
EVT_517157,USER_0282,withdrawal,2024-03-29 11:31:11,11,4,0,0,none,,,,,,,,,,,,,,,697.05,crypto,0.0,,,,,436
EVT_907921,USER_0008,login,2024-03-29 11:33:59,11,4,0,1,brute_forcer,192.228.249.12,AE,,0.0,1.0,,EURUSD,1.19,6614.92,-114.55,4570.58,805.0,0.673,0.0,,,,,,,,371
EVT_402566,USER_0044,trade,2024-03-29 11:34:00,11,4,0,0,none,,,,,,,AUDUSD,0.15,34809.14,-25.81,2278.28,166.0,1.302,0.0,,,,,,,,345
EVT_301863,USER_0008,login,2024-03-29 11:34:29,11,4,0,1,brute_forcer,192.164.42.243,US,android_app,0.0,2.0,,,,,,,,,,,,,39.3,52.0,1.32,,371
EVT_910883,USER_0008,login,2024-03-29 11:34:59,11,4,0,1,brute_forcer,192.3.33.54,SG,android_app,0.0,3.0,0.0,,,,,,,,,,,,,,,,371
EVT_544815,USER_0008,login,2024-03-29 11:35:29,11,4,0,1,brute_forcer,192.53.105.138,RU,android_app,0.0,4.0,,,,,,,,,,,,,12.2,58.0,4.75,,371
EVT_175623,USER_0008,login,2024-03-29 11:35:59,11,4,0,1,brute_forcer,192.78.12.118,NG,,0.0,5.0,,,,,,,,,,1686.55,crypto,0.0,,,,,371
EVT_176806,USER_0008,login,2024-03-29 11:36:59,11,4,0,1,brute_forcer,192.27.91.204,IN,android_app,1.0,5.0,0.0,,,,,,,,,,,,,,,,371
EVT_989980,USER_0030,trade,2024-03-29 11:37:37,11,4,0,0,none,,,,,,,USDJPY,1.7,13615.77,16.26,344.31,590.0,1.11,0.0,,,,,,,,299
EVT_892019,USER_0109,deposit,2024-03-29 11:38:41,11,4,0,0,none,,,,,,,,,,,,,,,2681.02,card,0.0,,,,,117
EVT_958823,USER_0381,login,2024-03-29 11:50:15,11,4,0,0,none,10.28.158.1,UK,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,400
EVT_387657,USER_0130,session,2024-03-29 11:51:30,11,4,0,0,none,,,android_app,,,,,,,,,,,,,,,34.2,49.0,1.43,,163
EVT_520241,USER_0298,session,2024-03-29 11:54:07,11,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,6.2,25.0,4.03,,144
EVT_143822,USER_0492,trade,2024-03-29 11:55:55,11,4,0,0,none,,,,,,,USDCHF,0.27,17845.86,325.83,877.81,3420.0,0.807,0.0,,,,,,,,416
EVT_855581,USER_0338,kyc_change,2024-03-29 11:56:15,11,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,215
EVT_715916,USER_0121,trade,2024-03-29 11:56:44,11,4,0,0,none,,,,,,,XAUUSD,1.3,29313.67,-80.63,829.36,316.0,1.065,0.0,,,,,,,,188
EVT_960198,USER_0005,login,2024-03-29 11:58:27,11,4,0,1,structurer,10.185.98.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,121
EVT_797621,USER_0047,login,2024-03-29 12:01:23,12,4,0,0,none,10.97.130.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,94
EVT_135221,USER_0496,trade,2024-03-29 12:02:57,12,4,0,0,none,,,,,,,BTCUSD,1.01,8310.27,-153.78,4374.82,1693.0,0.935,0.0,,,,,,,,190
EVT_904650,USER_0251,withdrawal,2024-03-29 12:04:17,12,4,0,0,none,,,,,,,,,,,,,,,423.31,bank,0.0,,,,,154
EVT_859372,USER_0201,withdrawal,2024-03-29 12:08:07,12,4,0,0,none,,,,,,,,,,,,,,,136.78,bank,0.0,,,,,153
EVT_843635,USER_0472,login,2024-03-29 12:10:53,12,4,0,0,none,10.36.241.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,189
EVT_461550,USER_0317,trade,2024-03-29 12:16:11,12,4,0,0,none,,,,,,,USDCHF,1.31,4007.61,-145.51,3552.06,3221.0,0.976,0.0,,,,,,,,418
EVT_305951,USER_0237,deposit,2024-03-29 12:16:46,12,4,0,0,none,,,,,,,,,,,,,,,3013.55,bank,0.0,,,,,401
EVT_756015,USER_0420,withdrawal,2024-03-29 12:19:41,12,4,0,0,none,,,,,,,,,,,,,,,1597.57,crypto,0.0,,,,,396
EVT_298967,USER_0419,trade,2024-03-29 12:21:08,12,4,0,0,none,,,,,,,USDJPY,1.24,17282.09,114.9,1255.28,2757.0,0.969,0.0,,,,,,,,97
EVT_370327,USER_0040,trade,2024-03-29 12:25:02,12,4,0,0,none,,,,,,,AUDUSD,0.25,23050.94,15.09,4723.23,512.0,0.886,0.0,,,,,,,,162
EVT_244533,USER_0208,trade,2024-03-29 12:28:05,12,4,0,0,none,,,,,,,BTCUSD,1.06,8574.16,-182.12,992.96,1629.0,0.902,0.0,,,,,,,,339
EVT_620442,USER_0198,session,2024-03-29 12:39:04,12,4,0,0,none,,,android_app,,,,,,,,,,,,,,,26.7,65.0,2.43,,316
EVT_144692,USER_0120,deposit,2024-03-29 12:41:20,12,4,0,0,none,,,,,,,,,,,,,,,2784.86,card,0.0,,,,,247
EVT_655364,USER_0457,login,2024-03-29 12:46:04,12,4,0,0,none,10.123.190.1,CN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,225
EVT_703022,USER_0164,trade,2024-03-29 12:48:15,12,4,0,0,none,,,,,,,EURUSD,1.61,13567.16,-58.54,1518.54,2411.0,1.03,0.0,,,,,,,,450
EVT_524461,USER_0404,deposit,2024-03-29 12:52:28,12,4,0,0,none,,,,,,,,,,,,,,,546.86,crypto,0.0,,,,,429
EVT_710129,USER_0380,trade,2024-03-29 12:52:34,12,4,0,0,none,,,,,,,EURUSD,1.53,6888.73,140.98,3285.78,1460.0,1.276,0.0,,,,,,,,215
EVT_842640,USER_0093,trade,2024-03-29 12:53:45,12,4,0,0,none,,,,,,,USDCHF,0.12,30314.97,112.44,2861.91,2534.0,1.227,0.0,,,,,,,,271
EVT_209129,USER_0365,login,2024-03-29 12:53:55,12,4,0,0,none,10.115.227.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,184
EVT_913383,USER_0389,deposit,2024-03-29 12:56:50,12,4,0,0,none,,,,,,,,,,,,,,,1870.38,crypto,0.0,,,,,141
EVT_643518,USER_0042,withdrawal,2024-03-29 12:57:59,12,4,0,0,none,,,,,,,,,,,,,,,69.02,crypto,0.0,,,,,120
EVT_448055,USER_0076,trade,2024-03-29 13:01:28,13,4,0,0,none,,,,,,,BTCUSD,1.58,4626.78,-505.13,2995.65,1990.0,0.889,0.0,,,,,,,,122
EVT_178326,USER_0271,session,2024-03-29 13:01:49,13,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,49.0,40.0,0.82,,245
EVT_242027,USER_0048,login,2024-03-29 13:02:33,13,4,0,0,none,10.100.186.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,195
EVT_211574,USER_0170,deposit,2024-03-29 13:05:59,13,4,0,0,none,,,,,,,,,,,,,,,1107.58,bank,0.0,,,,,423
EVT_867767,USER_0176,withdrawal,2024-03-29 13:08:08,13,4,0,0,none,,,,,,,,,,,,,,,456.28,bank,0.0,,,,,238
EVT_363819,USER_0281,session,2024-03-29 13:08:28,13,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,29.5,43.0,1.46,,427
EVT_503953,USER_0361,login,2024-03-29 13:09:56,13,4,0,0,none,10.235.8.1,US,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,287
EVT_261072,USER_0081,trade,2024-03-29 13:13:37,13,4,0,0,none,,,,,,,XAUUSD,0.01,20211.4,412.14,4863.04,1339.0,1.043,0.0,,,,,,,,184
EVT_669379,USER_0390,withdrawal,2024-03-29 13:13:43,13,4,0,0,none,,,,,,,,,,,,,,,796.79,bank,0.0,,,,,326
EVT_428710,USER_0307,deposit,2024-03-29 13:17:12,13,4,0,0,none,,,,,,,,,,,,,,,2605.67,crypto,0.0,,,,,120
EVT_816560,USER_0070,kyc_change,2024-03-29 13:17:39,13,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,181
EVT_444241,USER_0105,trade,2024-03-29 13:21:26,13,4,0,0,none,,,,,,,XAUUSD,0.44,16090.96,-182.46,3134.49,3401.0,0.951,0.0,,,,,,,,111
EVT_336741,USER_0311,session,2024-03-29 13:24:15,13,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,9.4,25.0,2.66,,415
EVT_878097,USER_0096,trade,2024-03-29 13:25:42,13,4,0,0,none,,,,,,,BTCUSD,1.54,29579.73,-22.08,1119.63,1420.0,1.091,0.0,,,,,,,,133
EVT_546484,USER_0208,trade,2024-03-29 13:27:43,13,4,0,0,none,,,,,,,BTCUSD,1.34,10377.77,-90.69,4258.48,636.0,1.092,0.0,,,,,,,,339
EVT_317855,USER_0369,trade,2024-03-29 13:28:49,13,4,0,0,none,,,,,,,USDCHF,0.2,16366.56,120.63,228.64,2011.0,1.192,0.0,,,,,,,,281
EVT_957115,USER_0495,session,2024-03-29 13:31:33,13,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,53.1,60.0,1.13,,171
EVT_555879,USER_0042,login,2024-03-29 13:38:28,13,4,0,0,none,10.210.127.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,120
EVT_484452,USER_0371,withdrawal,2024-03-29 13:40:34,13,4,0,0,none,,,,,,,,,,,,,,,932.82,crypto,0.0,,,,,220
EVT_547901,USER_0465,login,2024-03-29 13:43:53,13,4,0,0,none,10.141.133.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,156
EVT_526605,USER_0138,trade,2024-03-29 13:45:10,13,4,0,0,none,,,,,,,EURUSD,1.64,21888.14,246.89,3198.19,2358.0,0.906,0.0,,,,,,,,310
EVT_168102,USER_0499,trade,2024-03-29 13:47:57,13,4,0,0,none,,,,,,,USDCHF,0.43,25535.54,33.97,4927.39,2713.0,0.894,0.0,,,,,,,,416
EVT_924763,USER_0108,withdrawal,2024-03-29 13:50:52,13,4,0,0,none,,,,,,,,,,,,,,,347.26,crypto,0.0,,,,,270
EVT_263493,USER_0014,deposit,2024-03-29 13:54:55,13,4,0,1,kyc_manipulator,,,,,,,,,,,,,,,-35.4,bank,0.0,,,,,263
EVT_187790,USER_0030,login,2024-03-29 13:55:48,13,4,0,0,none,10.161.133.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,299
EVT_525238,USER_0223,trade,2024-03-29 13:57:03,13,4,0,0,none,,,,,,,AUDUSD,1.89,27794.3,-104.62,4077.01,1894.0,0.939,0.0,,,,,,,,252
EVT_427398,USER_0153,login,2024-03-29 13:58:57,13,4,0,0,none,10.66.30.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,294
EVT_624154,USER_0170,withdrawal,2024-03-29 14:04:00,14,4,0,0,none,,,,,,,,,,,,,,,54.07,crypto,0.0,,,,,423
EVT_291646,USER_0333,withdrawal,2024-03-29 14:04:43,14,4,0,0,none,,,,,,,,,,,,,,,143.43,bank,0.0,,,,,292
EVT_921939,USER_0285,login,2024-03-29 14:06:33,14,4,0,0,none,10.113.211.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,223
EVT_294830,USER_0096,login,2024-03-29 14:08:30,14,4,0,0,none,10.72.36.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,133
EVT_736000,USER_0342,kyc_change,2024-03-29 14:09:36,14,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,331
EVT_949216,USER_0012,deposit,2024-03-29 14:09:42,14,4,0,1,consistent_winner,,,,,,,,,,,,,,,2573.97,card,0.0,,,,,284
EVT_520697,USER_0153,trade,2024-03-29 14:12:09,14,4,0,0,none,,,,,,,USDCHF,0.04,12271.45,12.69,894.46,1247.0,0.768,0.0,,,,,,,,294
EVT_680335,USER_0154,trade,2024-03-29 14:13:11,14,4,0,0,none,,,,,,,EURUSD,0.74,22814.57,263.32,1710.15,2398.0,0.948,0.0,,,,,,,,229
EVT_885231,USER_0157,login,2024-03-29 14:21:36,14,4,0,0,none,10.13.136.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,95
EVT_904016,USER_0014,trade,2024-03-29 14:24:53,14,4,0,1,kyc_manipulator,,,,,,,BTCUSD,0.15,20397.36,-415.93,3971.64,830.0,1.122,0.0,,,,,,,,263
EVT_748013,USER_0157,deposit,2024-03-29 14:25:59,14,4,0,0,none,,,,,,,,,,,,,,,2509.31,crypto,0.0,,,,,95
EVT_790335,USER_0108,session,2024-03-29 14:26:05,14,4,0,0,none,,,android_app,,,,,,,,,,,,,,,53.5,14.0,0.26,,270
EVT_735551,USER_0254,trade,2024-03-29 14:27:21,14,4,0,0,none,,,,,,,USDCHF,1.72,29041.48,-201.56,3710.08,823.0,1.017,0.0,,,,,,,,132
EVT_598007,USER_0406,trade,2024-03-29 14:34:46,14,4,0,0,none,,,,,,,USDCHF,1.51,5240.75,-51.29,2187.64,710.0,1.136,0.0,,,,,,,,281
EVT_712361,USER_0173,deposit,2024-03-29 14:37:01,14,4,0,0,none,,,,,,,,,,,,,,,382.89,crypto,0.0,,,,,330
EVT_966912,USER_0114,trade,2024-03-29 14:38:35,14,4,0,0,none,,,,,,,AUDUSD,1.72,22573.74,-79.58,3392.63,102.0,0.84,0.0,,,,,,,,114
EVT_998578,USER_0462,trade,2024-03-29 14:38:38,14,4,0,0,none,,,,,,,USDJPY,0.91,12301.8,359.43,1993.49,3462.0,0.923,0.0,,,,,,,,368
EVT_380771,USER_0280,trade,2024-03-29 14:39:45,14,4,0,0,none,,,,,,,USDJPY,0.09,13968.7,-102.49,1107.06,1238.0,0.652,0.0,,,,,,,,380
EVT_871744,USER_0063,trade,2024-03-29 14:42:49,14,4,0,0,none,,,,,,,XAUUSD,0.24,25383.77,-226.41,4535.3,874.0,1.027,0.0,,,,,,,,122
EVT_651274,USER_0423,session,2024-03-29 14:50:17,14,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,9.4,55.0,5.85,,195
EVT_448428,USER_0131,trade,2024-03-29 14:54:10,14,4,0,0,none,,,,,,,AUDUSD,0.83,6621.69,398.5,4395.6,2860.0,1.308,0.0,,,,,,,,190
EVT_982956,USER_0273,kyc_change,2024-03-29 15:00:17,15,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,402
EVT_364586,USER_0144,trade,2024-03-29 15:07:25,15,4,0,0,none,,,,,,,GBPUSD,1.66,9162.27,-0.64,1635.65,3053.0,0.984,0.0,,,,,,,,165
EVT_612271,USER_0383,trade,2024-03-29 15:11:20,15,4,0,0,none,,,,,,,AUDUSD,1.03,22712.32,275.06,2105.12,1529.0,0.983,0.0,,,,,,,,348
EVT_111029,USER_0398,trade,2024-03-29 15:11:28,15,4,0,0,none,,,,,,,USDJPY,1.33,31564.72,101.47,4949.28,2816.0,1.126,0.0,,,,,,,,362
EVT_641229,USER_0291,trade,2024-03-29 15:12:48,15,4,0,0,none,,,,,,,BTCUSD,0.11,10787.34,48.78,2724.53,533.0,0.706,0.0,,,,,,,,267
EVT_318546,USER_0439,deposit,2024-03-29 15:13:32,15,4,0,0,none,,,,,,,,,,,,,,,410.54,bank,0.0,,,,,349
EVT_482505,USER_0256,trade,2024-03-29 15:14:37,15,4,0,0,none,,,,,,,USDCHF,0.52,36354.35,-131.89,1537.94,2147.0,1.296,0.0,,,,,,,,270
EVT_766673,USER_0386,kyc_change,2024-03-29 15:15:59,15,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,118
EVT_981689,USER_0193,deposit,2024-03-29 15:17:24,15,4,0,0,none,,,,,,,,,,,,,,,294.18,card,0.0,,,,,329
EVT_920236,USER_0405,trade,2024-03-29 15:18:44,15,4,0,0,none,,,,,,,AUDUSD,1.95,37016.38,307.68,3863.87,1820.0,1.252,0.0,,,,,,,,227
EVT_546053,USER_0150,login,2024-03-29 15:20:10,15,4,0,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,298
EVT_320974,USER_0282,trade,2024-03-29 15:20:12,15,4,0,0,none,,,,,,,USDCHF,1.16,11082.41,144.57,3363.14,2972.0,0.992,0.0,,,,,,,,436
EVT_176244,USER_0346,trade,2024-03-29 15:20:29,15,4,0,0,none,,,,,,,GBPUSD,0.58,14993.88,279.53,865.9,2095.0,0.954,0.0,,,,,,,,137
EVT_767349,USER_0320,deposit,2024-03-29 15:22:39,15,4,0,0,none,,,,,,,,,,,,,,,1263.24,card,0.0,,,,,337
EVT_606033,USER_0072,trade,2024-03-29 15:23:05,15,4,0,0,none,,,,,,,USDCHF,1.02,11124.68,-360.68,2429.26,1346.0,1.201,0.0,,,,,,,,424
EVT_423292,USER_0384,deposit,2024-03-29 15:24:02,15,4,0,0,none,,,,,,,,,,,,,,,2176.4,bank,0.0,,,,,313
EVT_384274,USER_0271,deposit,2024-03-29 15:24:30,15,4,0,0,none,,,,,,,,,,,,,,,2177.13,crypto,0.0,,,,,245
EVT_409921,USER_0256,trade,2024-03-29 15:25:36,15,4,0,0,none,,,,,,,USDCHF,1.96,30900.82,54.44,339.48,2314.0,1.102,0.0,,,,,,,,270
EVT_385930,USER_0244,session,2024-03-29 15:28:10,15,4,0,0,none,,,android_app,,,,,,,,,,,,,,,30.5,20.0,0.66,,310
EVT_483810,USER_0244,session,2024-03-29 15:32:10,15,4,0,0,none,,,android_app,,,,,,,,,,,,,,,21.7,61.0,2.81,,310
EVT_719766,USER_0162,deposit,2024-03-29 15:35:09,15,4,0,0,none,,,,,,,,,,,,,,,2519.72,card,0.0,,,,,190
EVT_174749,USER_0178,trade,2024-03-29 15:39:16,15,4,0,0,none,,,,,,,GBPUSD,1.11,1333.83,-66.06,1766.1,2132.0,0.754,0.0,,,,,,,,178
EVT_263190,USER_0063,trade,2024-03-29 15:41:54,15,4,0,0,none,,,,,,,XAUUSD,0.26,33866.58,76.62,4307.14,3468.0,1.37,0.0,,,,,,,,122
EVT_138783,USER_0222,deposit,2024-03-29 15:42:24,15,4,0,0,none,,,,,,,,,,,,,,,2744.28,crypto,0.0,,,,,252
EVT_193255,USER_0396,login,2024-03-29 15:44:13,15,4,0,0,none,10.22.118.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,228
EVT_466064,USER_0318,login,2024-03-29 15:46:49,15,4,0,0,none,10.47.166.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,151
EVT_270651,USER_0095,trade,2024-03-29 15:47:27,15,4,0,0,none,,,,,,,USDCHF,0.38,3826.87,-299.67,1134.92,1168.0,1.034,0.0,,,,,,,,100
EVT_558128,USER_0121,kyc_change,2024-03-29 15:57:50,15,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,188
EVT_369068,USER_0377,login,2024-03-29 15:59:09,15,4,0,0,none,10.146.212.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,245
EVT_661774,USER_0109,deposit,2024-03-29 16:02:53,16,4,0,0,none,,,,,,,,,,,,,,,2334.45,card,0.0,,,,,118
EVT_238722,USER_0234,kyc_change,2024-03-29 16:05:03,16,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,391
EVT_406791,USER_0151,trade,2024-03-29 16:08:21,16,4,0,0,none,,,,,,,GBPUSD,1.45,19786.43,-256.92,539.03,895.0,1.186,0.0,,,,,,,,186
EVT_531201,USER_0465,trade,2024-03-29 16:19:09,16,4,0,0,none,,,,,,,BTCUSD,0.27,5312.39,-52.12,272.7,1458.0,1.054,0.0,,,,,,,,156
EVT_986590,USER_0013,login,2024-03-29 16:24:05,16,4,0,1,consistent_winner,172.16.4.1,DE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,126
EVT_912061,USER_0317,deposit,2024-03-29 16:26:37,16,4,0,0,none,,,,,,,,,,,,,,,1482.86,card,0.0,,,,,418
EVT_147841,USER_0082,login,2024-03-29 16:26:53,16,4,0,0,none,10.156.188.1,CN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,325
EVT_139202,USER_0217,withdrawal,2024-03-29 16:31:10,16,4,0,0,none,,,,,,,,,,,,,,,332.64,bank,0.0,,,,,280
EVT_594459,USER_0279,withdrawal,2024-03-29 16:35:12,16,4,0,0,none,,,,,,,,,,,,,,,1257.18,bank,0.0,,,,,247
EVT_477260,USER_0447,trade,2024-03-29 16:35:56,16,4,0,0,none,,,,,,,AUDUSD,1.31,14699.07,-0.82,4665.19,1614.0,0.721,0.0,,,,,,,,342
EVT_223137,USER_0030,login,2024-03-29 16:37:09,16,4,0,0,none,10.161.133.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,299
EVT_693205,USER_0004,withdrawal,2024-03-29 16:38:38,16,4,0,1,brute_forcer,,,,,,,,,,,,,,,1340.31,bank,0.0,,,,,423
EVT_699854,USER_0076,trade,2024-03-29 16:43:06,16,4,0,0,none,,,,,,,USDCHF,1.0,4669.08,-60.53,3875.35,3517.0,0.898,1.0,,,,,,,,122
EVT_760538,USER_0413,login,2024-03-29 16:44:30,16,4,0,0,none,10.164.198.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,221
EVT_773645,USER_0026,login,2024-03-29 16:44:55,16,4,0,0,none,10.249.79.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,228
EVT_690613,USER_0377,trade,2024-03-29 16:47:51,16,4,0,0,none,,,,,,,USDCHF,0.9,5364.55,8.43,1926.96,1692.0,1.065,0.0,,,,,,,,245
EVT_885987,USER_0056,trade,2024-03-29 16:47:52,16,4,0,0,none,,,,,,,XAUUSD,1.55,18850.32,15.48,2243.98,1276.0,0.674,1.0,,,,,,,,237
EVT_173332,USER_0289,trade,2024-03-29 16:50:39,16,4,0,0,none,,,,,,,USDJPY,1.08,19732.81,-91.46,294.49,1559.0,1.292,1.0,,,,,,,,202
EVT_286961,USER_0241,deposit,2024-03-29 16:52:58,16,4,0,0,none,,,,,,,,,,,,,,,2068.48,bank,0.0,,,,,436
EVT_372281,USER_0389,deposit,2024-03-29 16:53:19,16,4,0,0,none,,,,,,,,,,,,,,,1957.89,bank,0.0,,,,,141
